REFRIGERANT,T_1_K,T_3_K,P_1,P_3,S_1,H_1,S_3,H_3,P_4,P_2,S_4,H_2_ISENTROPIC,H_4_ISENTROPIC,T_1,T_3
R134a,323.15,336.15,1317905.49004,1804400.3158,1237.4536207,271.623157676,1700.64704954,427.380886849,1317905.49004,1804400.3158,1700.64704954,272.063864624,421.304114209,50.0,63.0
R134a,323.15,337.15,1317905.49004,1846736.86731,1237.4536207,271.623157676,1700.00980155,427.606038946,1317905.49004,1846736.86731,1700.00980155,272.102157181,421.098187518,50.0,64.0
R134a,323.15,338.15,1317905.49004,1889821.76158,1237.4536207,271.623157676,1699.3477134,427.817647824,1317905.49004,1889821.76158,1699.3477134,272.141116976,420.884233735,50.0,65.0
R134a,323.15,339.15,1317905.49004,1933664.91861,1237.4536207,271.623157676,1698.65919419,428.015109575,1317905.49004,1933664.91861,1698.65919419,272.180752502,420.66173875,50.0,66.0
R134a,323.15,340.15,1317905.49004,1978276.4538,1237.4536207,271.623157676,1697.94254369,428.19777672,1317905.49004,1978276.4538,1697.94254369,272.221072413,420.430153141,50.0,67.0
R134a,323.15,341.15,1317905.49004,2023666.69142,1237.4536207,271.623157676,1697.1959405,428.36495363,1317905.49004,2023666.69142,1697.1959405,272.262085537,420.188888322,50.0,68.0
R134a,323.15,342.15,1317905.49004,2069846.17744,1237.4536207,271.623157676,1696.41742895,428.515891415,1317905.49004,2069846.17744,1696.41742895,272.303800884,419.937312315,50.0,69.0
R134a,323.15,343.15,1317905.49004,2116825.69503,1237.4536207,271.623157676,1695.60490376,428.649782016,1317905.49004,2116825.69503,1695.60490376,272.346227666,419.6747448,50.0,70.0
R134a,324.15,274.15,1351344.82532,303560.704599,1242.164987,273.178392351,1726.5367642,399.185908656,1351344.82532,303560.704599,1726.5367642,266.395385936,430.238715384,51.0,1.0
R134a,324.15,275.15,1351344.82532,314619.437547,1242.164987,273.178392351,1726.00025542,399.766076619,1351344.82532,314619.437547,1726.00025542,266.638802514,430.062028354,51.0,2.0
R134a,324.15,276.15,1351344.82532,325984.931468,1242.164987,273.178392351,1725.47584192,400.343901233,1351344.82532,325984.931468,1725.47584192,266.877608647,429.88940089,51.0,3.0
R134a,324.15,277.15,1351344.82532,337662.77759,1242.164987,273.178392351,1724.96313504,400.919325263,1351344.82532,337662.77759,1724.96313504,267.111818535,429.720699805,51.0,4.0
R134a,324.15,278.15,1351344.82532,349658.607861,1242.164987,273.178392351,1724.46174837,401.492290469,1351344.82532,349658.607861,1724.46174837,267.341446293,429.555793009,51.0,5.0
R134a,324.15,279.15,1351344.82532,361978.094755,1242.164987,273.178392351,1723.97129758,402.062737549,1351344.82532,361978.094755,1723.97129758,267.566505951,429.394549415,51.0,6.0
R134a,324.15,280.15,1351344.82532,374626.951095,1242.164987,273.178392351,1723.49140009,402.630606086,1351344.82532,374626.951095,1723.49140009,267.787011458,429.236838843,51.0,7.0
R134a,324.15,281.15,1351344.82532,387610.929908,1242.164987,273.178392351,1723.0216749,403.195834483,1351344.82532,387610.929908,1723.0216749,268.00297668,429.082531926,51.0,8.0
R134a,324.15,282.15,1351344.82532,400935.824299,1242.164987,273.178392351,1722.56174228,403.758359904,1351344.82532,400935.824299,1722.56174228,268.214415401,428.931500015,51.0,9.0
R134a,324.15,283.15,1351344.82532,414607.467363,1242.164987,273.178392351,1722.11122357,404.318118207,1351344.82532,414607.467363,1722.11122357,268.421341323,428.783615084,51.0,10.0
R134a,324.15,284.15,1351344.82532,428631.732112,1242.164987,273.178392351,1721.66974087,404.875043881,1351344.82532,428631.732112,1721.66974087,268.623768069,428.638749633,51.0,11.0
R134a,324.15,285.15,1351344.82532,443014.531448,1242.164987,273.178392351,1721.23691682,405.429069967,1351344.82532,443014.531448,1721.23691682,268.82170918,428.496776591,51.0,12.0
R134a,324.15,286.15,1351344.82532,457761.81815,1242.164987,273.178392351,1720.8123743,405.980127992,1351344.82532,457761.81815,1720.8123743,269.015178116,428.357569216,51.0,13.0
R134a,324.15,287.15,1351344.82532,472879.584911,1242.164987,273.178392351,1720.39573619,406.52814789,1351344.82532,472879.584911,1720.39573619,269.20418826,428.221000999,51.0,14.0
R134a,324.15,288.15,1351344.82532,488373.864391,1242.164987,273.178392351,1719.98662505,407.073057918,1351344.82532,488373.864391,1719.98662505,269.388752915,428.086945559,51.0,15.0
R134a,324.15,289.15,1351344.82532,504250.729321,1242.164987,273.178392351,1719.58466285,407.614784576,1351344.82532,504250.729321,1719.58466285,269.568885304,427.955276546,51.0,16.0
R134a,324.15,290.15,1351344.82532,520516.29263,1242.164987,273.178392351,1719.18947069,408.153252516,1351344.82532,520516.29263,1719.18947069,269.744598573,427.825867527,51.0,17.0
R134a,324.15,291.15,1351344.82532,537176.707623,1242.164987,273.178392351,1718.80066848,408.688384453,1351344.82532,537176.707623,1718.80066848,269.91590579,427.698591888,51.0,18.0
R134a,324.15,292.15,1351344.82532,554238.168187,1242.164987,273.178392351,1718.41787461,409.220101061,1351344.82532,554238.168187,1718.41787461,270.082819946,427.573322722,51.0,19.0
R134a,324.15,293.15,1351344.82532,571706.909044,1242.164987,273.178392351,1718.04070566,409.748320879,1351344.82532,571706.909044,1718.04070566,270.245353954,427.449932712,51.0,20.0
R134a,324.15,294.15,1351344.82532,589589.206049,1242.164987,273.178392351,1717.66877604,410.272960198,1351344.82532,589589.206049,1717.66877604,270.403520653,427.328294024,51.0,21.0
R134a,324.15,295.15,1351344.82532,607891.376526,1242.164987,273.178392351,1717.30169766,410.793932952,1351344.82532,607891.376526,1717.30169766,270.557332801,427.208278183,51.0,22.0
R134a,324.15,296.15,1351344.82532,626619.779657,1242.164987,273.178392351,1716.93907956,411.311150596,1351344.82532,626619.779657,1716.93907956,270.706803087,427.089755951,51.0,23.0
R134a,324.15,297.15,1351344.82532,645780.816919,1242.164987,273.178392351,1716.58052752,411.824521984,1351344.82532,645780.816919,1716.58052752,270.851944118,426.972597203,51.0,24.0
R134a,324.15,298.15,1351344.82532,665380.932569,1242.164987,273.178392351,1716.22564372,412.333953232,1351344.82532,665380.932569,1716.22564372,270.992768432,426.856670795,51.0,25.0
R134a,324.15,299.15,1351344.82532,685426.614182,1242.164987,273.178392351,1715.87402627,412.839347585,1351344.82532,685426.614182,1715.87402627,271.129288488,426.741844427,51.0,26.0
R134a,324.15,300.15,1351344.82532,705924.393254,1242.164987,273.178392351,1715.52526883,413.340605266,1351344.82532,705924.393254,1715.52526883,271.261516675,426.627984505,51.0,27.0
R134a,324.15,301.15,1351344.82532,726880.845848,1242.164987,273.178392351,1715.17896015,413.837623319,1351344.82532,726880.845848,1715.17896015,271.389465306,426.51495599,51.0,28.0
R134a,324.15,302.15,1351344.82532,748302.593316,1242.164987,273.178392351,1714.83468359,414.330295445,1351344.82532,748302.593316,1714.83468359,271.513146621,426.402622247,51.0,29.0
R134a,324.15,303.15,1351344.82532,770196.303077,1242.164987,273.178392351,1714.49201665,414.818511828,1351344.82532,770196.303077,1714.49201665,271.632572789,426.290844886,51.0,30.0
R134a,324.15,304.15,1351344.82532,792568.689465,1242.164987,273.178392351,1714.15053046,415.302158948,1351344.82532,792568.689465,1714.15053046,271.747755905,426.179483589,51.0,31.0
R134a,324.15,305.15,1351344.82532,815426.514648,1242.164987,273.178392351,1713.80978918,415.781119382,1351344.82532,815426.514648,1713.80978918,271.858707996,426.068395939,51.0,32.0
R134a,324.15,306.15,1351344.82532,838776.589625,1242.164987,273.178392351,1713.46934952,416.255271598,1351344.82532,838776.589625,1713.46934952,271.965441013,425.95743723,51.0,33.0
R134a,324.15,307.15,1351344.82532,862625.775293,1242.164987,273.178392351,1713.12876003,416.724489726,1351344.82532,862625.775293,1713.12876003,272.067966841,425.846460273,51.0,34.0
R134a,324.15,308.15,1351344.82532,886980.983608,1242.164987,273.178392351,1712.78756053,417.188643326,1351344.82532,886980.983608,1712.78756053,272.166297293,425.73531519,51.0,35.0
R134a,324.15,309.15,1351344.82532,911849.178828,1242.164987,273.178392351,1712.44528141,417.647597127,1351344.82532,911849.178828,1712.44528141,272.260444112,425.623849197,51.0,36.0
R134a,324.15,310.15,1351344.82532,937237.378849,1242.164987,273.178392351,1712.10144287,418.101210761,1351344.82532,937237.378849,1712.10144287,272.350418974,425.511906368,51.0,37.0
R134a,324.15,311.15,1351344.82532,963152.656639,1242.164987,273.178392351,1711.7555542,418.54933847,1351344.82532,963152.656639,1711.7555542,272.436233485,425.399327395,51.0,38.0
R134a,324.15,312.15,1351344.82532,989602.141781,1242.164987,273.178392351,1711.40711293,418.991828796,1351344.82532,989602.141781,1711.40711293,272.517899187,425.285949322,51.0,39.0
R134a,324.15,313.15,1351344.82532,1016593.02212,1242.164987,273.178392351,1711.05560394,419.428524247,1351344.82532,1016593.02212,1711.05560394,272.595427551,425.171605273,51.0,40.0
R134a,324.15,314.15,1351344.82532,1044132.54554,1242.164987,273.178392351,1710.70049856,419.859260941,1351344.82532,1044132.54554,1710.70049856,272.668829985,425.056124148,51.0,41.0
R134a,324.15,315.15,1351344.82532,1072228.02182,1242.164987,273.178392351,1710.3412535,420.28386822,1351344.82532,1072228.02182,1710.3412535,272.738117832,424.939330315,51.0,42.0
R134a,324.15,316.15,1351344.82532,1100886.82474,1242.164987,273.178392351,1709.97730986,420.70216824,1351344.82532,1100886.82474,1709.97730986,272.803302368,424.821043263,51.0,43.0
R134a,324.15,317.15,1351344.82532,1130116.39414,1242.164987,273.178392351,1709.60809188,421.113975521,1351344.82532,1130116.39414,1709.60809188,272.864394809,424.701077245,51.0,44.0
R134a,324.15,318.15,1351344.82532,1159924.23834,1242.164987,273.178392351,1709.23300575,421.519096472,1351344.82532,1159924.23834,1709.23300575,272.921406305,424.579240881,51.0,45.0
R134a,324.15,319.15,1351344.82532,1190317.93655,1242.164987,273.178392351,1708.85143826,421.917328869,1351344.82532,1190317.93655,1708.85143826,272.974347948,424.455336744,51.0,46.0
R134a,324.15,320.15,1351344.82532,1221305.14157,1242.164987,273.178392351,1708.46275532,422.308461296,1351344.82532,1221305.14157,1708.46275532,273.023230768,424.329160902,51.0,47.0
R134a,324.15,321.15,1351344.82532,1252893.5826,1242.164987,273.178392351,1708.06630042,422.692272538,1351344.82532,1252893.5826,1708.06630042,273.068065734,424.200502434,51.0,48.0
R134a,324.15,322.15,1351344.82532,1285091.06834,1242.164987,273.178392351,1707.66139289,423.068530916,1351344.82532,1285091.06834,1707.66139289,273.108863759,424.069142892,51.0,49.0
R134a,324.15,323.15,1351344.82532,1317905.49004,1242.164987,273.178392351,1707.24732613,423.436993587,1351344.82532,1317905.49004,1707.24732613,273.145635698,423.934855748,51.0,50.0
R134a,324.15,324.15,1351344.82532,1351344.82532,1242.164987,273.178392351,1706.8233655,423.797405742,1351344.82532,1351344.82532,1706.8233655,273.178392351,423.797405742,51.0,51.0
R134a,324.15,325.15,1351344.82532,1385417.14167,1242.164987,273.178392351,1706.38874622,424.149499773,1351344.82532,1385417.14167,1706.38874622,273.209431262,423.656523901,51.0,52.0
R134a,324.15,326.15,1351344.82532,1420130.60047,1242.164987,273.178392351,1705.94267093,424.492994339,1351344.82532,1420130.60047,1705.94267093,273.241047538,423.511928595,51.0,53.0
R134a,324.15,327.15,1351344.82532,1455493.46133,1242.164987,273.178392351,1705.48430711,424.827593356,1351344.82532,1455493.46133,1705.48430711,273.273248345,423.363349963,51.0,54.0
R134a,324.15,328.15,1351344.82532,1491514.0867,1242.164987,273.178392351,1705.01278421,425.152984879,1351344.82532,1491514.0867,1705.01278421,273.306040928,423.210505817,51.0,55.0
R134a,324.15,329.15,1351344.82532,1528200.94676,1242.164987,273.178392351,1704.52719053,425.468839884,1351344.82532,1528200.94676,1704.52719053,273.339432622,423.053100626,51.0,56.0
R134a,324.15,330.15,1351344.82532,1565562.62476,1242.164987,273.178392351,1704.02656974,425.774810924,1351344.82532,1565562.62476,1704.02656974,273.373430849,422.890824395,51.0,57.0
R134a,324.15,331.15,1351344.82532,1603607.82278,1242.164987,273.178392351,1703.50991708,426.070530648,1351344.82532,1603607.82278,1703.50991708,273.408043129,422.723351436,51.0,58.0
R134a,324.15,332.15,1351344.82532,1642345.36778,1242.164987,273.178392351,1702.97617518,426.35561016,1351344.82532,1642345.36778,1702.97617518,273.443277083,422.550338998,51.0,59.0
R134a,324.15,333.15,1351344.82532,1681784.2183,1242.164987,273.178392351,1702.42422936,426.629637212,1351344.82532,1681784.2183,1702.42422936,273.479140436,422.371425762,51.0,60.0
R134a,324.15,334.15,1351344.82532,1721933.47158,1242.164987,273.178392351,1701.8529025,426.892174183,1351344.82532,1721933.47158,1701.8529025,273.515641029,422.18623016,51.0,61.0
R134a,324.15,335.15,1351344.82532,1762802.37128,1242.164987,273.178392351,1701.26094923,427.142755843,1351344.82532,1762802.37128,1701.26094923,273.552786822,421.994348509,51.0,62.0
R134a,324.15,336.15,1351344.82532,1804400.3158,1242.164987,273.178392351,1700.64704954,427.380886849,1351344.82532,1804400.3158,1700.64704954,273.590585899,421.795352924,51.0,63.0
R134a,324.15,337.15,1351344.82532,1846736.86731,1242.164987,273.178392351,1700.00980155,427.606038946,1351344.82532,1846736.86731,1700.00980155,273.629046482,421.588788986,51.0,64.0
R134a,324.15,338.15,1351344.82532,1889821.76158,1242.164987,273.178392351,1699.3477134,427.817647824,1351344.82532,1889821.76158,1699.3477134,273.668176934,421.374173114,51.0,65.0
R134a,324.15,339.15,1351344.82532,1933664.91861,1242.164987,273.178392351,1698.65919419,428.015109575,1351344.82532,1933664.91861,1698.65919419,273.70798577,421.150989611,51.0,66.0
R134a,324.15,340.15,1351344.82532,1978276.4538,1242.164987,273.178392351,1697.94254369,428.19777672,1351344.82532,1978276.4538,1697.94254369,273.748481668,420.918687351,51.0,67.0
R134a,324.15,341.15,1351344.82532,2023666.69142,1242.164987,273.178392351,1697.1959405,428.36495363,1351344.82532,2023666.69142,1697.1959405,273.78967348,420.676675928,51.0,68.0
R134a,324.15,342.15,1351344.82532,2069846.17744,1242.164987,273.178392351,1696.41742895,428.515891415,1351344.82532,2069846.17744,1696.41742895,273.831570242,420.42432141,51.0,69.0
R134a,324.15,343.15,1351344.82532,2116825.69503,1242.164987,273.178392351,1695.60490376,428.649782016,1351344.82532,2116825.69503,1695.60490376,273.874181189,420.16094137,51.0,70.0
R134a,325.15,274.15,1385417.14167,303560.704599,1246.88055222,274.740410493,1726.5367642,399.185908656,1385417.14167,303560.704599,1726.5367642,267.68815814,430.753817391,52.0,1.0
R134a,325.15,275.15,1385417.14167,314619.437547,1246.88055222,274.740410493,1726.00025542,399.766076619,1385417.14167,314619.437547,1726.00025542,267.936290283,430.576546762,52.0,2.0
R134a,325.15,276.15,1385417.14167,325984.931468,1246.88055222,274.740410493,1725.47584192,400.343901233,1385417.14167,325984.931468,1725.47584192,268.179811982,430.403348541,52.0,3.0
R134a,325.15,277.15,1385417.14167,337662.77759,1246.88055222,274.740410493,1724.96313504,400.919325263,1385417.14167,337662.77759,1724.96313504,268.418737435,430.234089139,52.0,4.0
R134a,325.15,278.15,1385417.14167,349658.607861,1246.88055222,274.740410493,1724.46174837,401.492290469,1385417.14167,349658.607861,1724.46174837,268.653080758,430.068636064,52.0,5.0
R134a,325.15,279.15,1385417.14167,361978.094755,1246.88055222,274.740410493,1723.97129758,402.062737549,1385417.14167,361978.094755,1723.97129758,268.882855981,429.906857829,52.0,6.0
R134a,325.15,280.15,1385417.14167,374626.951095,1246.88055222,274.740410493,1723.49140009,402.630606086,1385417.14167,374626.951095,1723.49140009,269.108077053,429.748623852,52.0,7.0
R134a,325.15,281.15,1385417.14167,387610.929908,1246.88055222,274.740410493,1723.0216749,403.195834483,1385417.14167,387610.929908,1723.0216749,269.32875784,429.593804368,52.0,8.0
R134a,325.15,282.15,1385417.14167,400935.824299,1246.88055222,274.740410493,1722.56174228,403.758359904,1385417.14167,400935.824299,1722.56174228,269.544912126,429.442270329,52.0,9.0
R134a,325.15,283.15,1385417.14167,414607.467363,1246.88055222,274.740410493,1722.11122357,404.318118207,1385417.14167,414607.467363,1722.11122357,269.756553614,429.29389331,52.0,10.0
R134a,325.15,284.15,1385417.14167,428631.732112,1246.88055222,274.740410493,1721.66974087,404.875043881,1385417.14167,428631.732112,1721.66974087,269.963695925,429.148545411,52.0,11.0
R134a,325.15,285.15,1385417.14167,443014.531448,1246.88055222,274.740410493,1721.23691682,405.429069967,1385417.14167,443014.531448,1721.23691682,270.166352601,429.006099163,52.0,12.0
R134a,325.15,286.15,1385417.14167,457761.81815,1246.88055222,274.740410493,1720.8123743,405.980127992,1385417.14167,457761.81815,1720.8123743,270.364537103,428.866427423,52.0,13.0
R134a,325.15,287.15,1385417.14167,472879.584911,1246.88055222,274.740410493,1720.39573619,406.52814789,1385417.14167,472879.584911,1720.39573619,270.558262812,428.729403282,52.0,14.0
R134a,325.15,288.15,1385417.14167,488373.864391,1246.88055222,274.740410493,1719.98662505,407.073057918,1385417.14167,488373.864391,1719.98662505,270.747543032,428.594899956,52.0,15.0
R134a,325.15,289.15,1385417.14167,504250.729321,1246.88055222,274.740410493,1719.58466285,407.614784576,1385417.14167,504250.729321,1719.58466285,270.932390986,428.462790689,52.0,16.0
R134a,325.15,290.15,1385417.14167,520516.29263,1246.88055222,274.740410493,1719.18947069,408.153252516,1385417.14167,520516.29263,1719.18947069,271.11281982,428.332948646,52.0,17.0
R134a,325.15,291.15,1385417.14167,537176.707623,1246.88055222,274.740410493,1718.80066848,408.688384453,1385417.14167,537176.707623,1718.80066848,271.288842603,428.205246804,52.0,18.0
R134a,325.15,292.15,1385417.14167,554238.168187,1246.88055222,274.740410493,1718.41787461,409.220101061,1385417.14167,554238.168187,1718.41787461,271.460472324,428.079557844,52.0,19.0
